Index,Id,Status,Sex,Age,Deme,fgene0,fgene1,fgene2,fgene3,fgene4,fgene5,fgene6,fgene7,fgene8,fgene9,mgene0,mgene1,mgene2,mgene3,mgene4,mgene5,mgene6,mgene7,mgene8,mgene9,phen0,phen1
95,95,1,1,0,0,-0.0518825,0.0783298,-0.000871266,0.295,-0.15707,-0.027515,0.0421599,-0.028632,0.125099,-0.0758905,0.18815,0.0417896,-0.147692,0.0378396,0.175652,-0.0210756,0.0210911,-0.131691,-0.0863668,0.0477273,2.22962,0.934684
96,96,1,1,0,0,-0.189812,-0.0405947,0.0096806,0.0820776,-0.0265451,-0.00854955,-0.23952,0.0346981,-0.118208,0.113744,0.0706339,-0.00677631,0.0990862,0.0701147,-0.0668582,0.0695279,0.0290467,0.107016,0.0747463,-0.0809515,2.0005,0.975
97,97,1,1,0,0,-0.0891965,0.00508584,0.00389547,-0.024451,0.00353439,0.0362773,0.239244,-0.0432678,-0.0859127,0.0304324,-0.0332335,-0.0835774,-0.00548233,0.203036,-0.00174139,0.0234342,0.116873,-0.0291962,-0.00669177,0.113845,2.01107,0.820765
98,98,1,0,0,0,-0.0182376,0.0124177,-0.0980494,0.00250945,-0.0455389,-0.0507652,-0.103797,0.110022,0.0607688,-0.0479423,0.113341,0.180643,0.013755,-0.128684,-0.0686771,-0.0466965,0.0696997,0.0659287,-0.0923216,0.00888084,2.01826,0.975
99,99,1,0,0,0,-0.0578545,0.105942,0.0155415,-0.0403399,-0.0548302,-0.0442687,0.0324071,-0.0615832,-0.0132276,0.0186355,0.105138,-0.185262,0.0204449,0.113888,-0.097384,-0.0375531,0.0097457,0.0454752,-0.000639269,-0.184183,2.03736,0.889056
100,100,1,1,0,0,-0.0739625,-0.191161,0.0954836,-0.217115,0.0291686,0.0129447,-0.0391602,-0.0561665,-0.0984136,-0.11416,0.0289539,0.107971,0.0909991,0.0427287,-0.250378,0.0811245,0.143252,-0.0162932,0.0514039,-0.172065,2.16866,0.901436
101,101,1,1,0,0,0.0986373,0.0121881,0.040788,0.0395888,-0.0593532,-0.00462646,-0.00983279,0.157983,0.0419354,0.114623,-0.0550835,0.015461,-0.0215954,-0.0881625,-0.0457302,-0.0449505,0.0565292,-0.0711719,0.0968307,-0.00371628,2.03163,0.846367
102,102,1,0,0,0,0.0474748,0.0123848,-0.0874822,0.0961534,-0.0316145,0.0149877,0.0569428,0.104842,-0.0645709,-0.0678812,0.0242313,0.161288,0.0392337,-0.0992483,0.100876,0.00672548,0.0232447,-0.0826855,-0.0211769,0.0751632,2.13165,0.975
103,103,1,1,0,0,0.119416,0.118296,-0.00488732,0.00372149,-0.19077,0.054634,-0.0859022,0.0397192,0.00570273,0.393018,0.0658198,-0.0196734,-0.0477304,-0.0303467,0.072101,0.0574014,0.0832334,0.141978,-0.0112203,-0.00958703,2.04297,0.715704
104,104,1,0,0,0,0.0326507,-0.0669032,0.0331315,0.0255284,0.189658,-0.12356,-0.01367,0.0803714,0.0202396,0.120628,0.0297336,0.0117938,0.126691,0.0456385,0.0971988,-0.0876779,0.0443765,-0.0530474,-0.0828174,0.0160614,2.26256,0.961224
105,105,1,1,0,0,-0.0164297,-0.107698,-0.027929,-0.0360665,-0.0681404,0.0709953,-0.0347384,-0.126825,0.186124,-0.100728,0.116599,-0.0801167,0.0785254,0.246088,-0.0354595,-0.00955433,0.0443434,0.0987147,0.0623331,-0.0501744,2.03469,0.932165
106,106,1,0,0,0,-0.0418662,-0.20949,-0.165374,-0.148961,-0.0988848,-0.179553,-0.156584,-0.109074,0.0612347,0.0182653,-0.0508836,-0.0082261,-0.12553,-0.0161799,-0.0401756,-0.0810916,0.0254657,0.0628342,-0.036034,0.0494957,2.45279,0.841541
107,107,1,1,0,0,-0.267831,-0.251047,0.0505177,-0.0975321,-0.224884,0.0895986,-0.00488781,0.0430817,-0.00820344,0.105873,-0.207812,-0.0878993,0.141963,-0.0126313,-0.0945202,-0.147075,-0.0873959,0.0720089,-0.0134848,0.0389519,2.52584,0.956731
108,108,1,1,0,0,0.0363862,0.0824376,0.0802515,-0.0197704,-0.0277493,-0.0472703,0.106515,-0.0551126,-0.134918,0.0988862,-0.0984477,0.184306,-0.0298803,-0.108343,-0.0685645,-0.0197697,-0.0821428,-0.0484614,0.0819221,0.0335181,2.01531,0.967136
109,109,1,0,0,0,0.0960112,-0.122084,0.0268037,-0.0127722,0.173235,0.0152284,-0.195702,-0.00739513,0.15084,0.154172,0.0481106,0.113175,-0.206356,-0.0492518,0.120986,-0.0177267,-0.101501,-0.0947802,0.0342865,0.0362547,2.09393,0.975
110,110,1,1,0,0,-0.0739824,0.227,-0.024825,-0.0225265,-0.0341291,0.0897589,-0.0109537,-0.0291737,-0.153405,0.0190284,0.0405937,0.0264537,0.165928,-0.170676,-0.134638,0.130132,-0.158563,0.096371,-0.00651024,0.0362531,2.0004,0.975
111,111,1,0,0,0,0.017474,-0.0561723,0.116163,-0.218174,0.0513129,0.031618,-0.00911939,0.0467779,0.0389473,-0.0309174,0.0222554,0.0754805,0.0265163,0.115204,0.148617,0.0603786,-0.02503,0.0284853,-0.0146285,-0.0407828,2.14934,0.958041
112,112,1,0,0,0,0.0155811,0.168965,0.00736692,0.103207,0.0477822,0.105711,-0.0240456,0.0191279,-0.0811736,0.00910849,0.0601423,0.0250404,0.135865,0.12098,0.0282261,0.0578183,0.0204877,-0.00294119,-0.0861415,0.0030862,2.35658,0.975
113,113,1,0,0,0,-0.0189261,-0.17507,0.0949047,0.105239,-0.054684,0.109562,0.0063445,0.052362,0.116004,0.176882,-0.00361863,0.102529,0.0303301,0.131546,-0.153056,0.00497276,0.0460854,0.233339,-0.145833,-0.070228,2.0296,0.767401
114,114,1,0,0,0,-0.046813,0.174085,-0.0777644,-0.0322206,0.0239403,-0.0959672,0.0516623,-0.0376516,-0.071718,-0.0337268,-0.0583782,-0.234649,-0.0332454,0.310128,0.0257233,-0.011459,-0.0972253,-0.118222,0.152923,0.0156827,2.0254,0.884396
115,115,1,1,0,0,-0.0049791,0.0945824,-0.0231349,-0.0475105,0.00443397,-0.133639,0.00807859,-0.00751928,-0.0933888,0.146601,0.0199461,0.0462818,-0.0449884,-0.0782207,-0.095552,-0.00436426,0.447679,0.093281,0.00366874,-0.10703,2.06457,0.838045
116,116,1,1,0,0,0.0443384,-0.0300052,-0.0683367,0.0798673,-0.022062,-0.00754296,0.0112574,-0.187855,0.0960942,-0.0552386,0.00228743,-0.1521,0.0356278,0.0468427,-0.296502,-0.201435,0.0138785,0.0783903,0.010846,-0.0377781,2.18002,0.869626
117,117,1,1,0,0,0.120031,-0.117244,0.000221919,0.074377,-0.0352888,0.126923,0.00697188,-0.0343701,0.152914,0.143872,-0.014473,-0.0816551,0.0764066,0.146242,-0.0835188,-0.00828788,0.0859103,0.0417887,0.0939589,0.0817887,2.04255,0.7077
118,118,1,1,0,0,-0.0239727,0.0250027,0.157383,0.11148,0.19549,-0.0636898,-0.122547,-0.137671,-0.0844888,0.155426,0.163641,0.0867037,-0.26539,-0.0490232,-0.144686,-0.160096,-0.147607,-0.00852919,0.0325946,0.0322694,2.12831,0.777113
119,119,1,1,0,0,-0.0613853,0.104891,0.130484,0.134441,-0.0889804,-0.0297265,0.121857,-0.124895,0.104755,-0.0792075,-0.155491,0.0351165,0.116339,0.20441,0.142973,0.0253766,-0.0726873,-0.0556026,-0.167096,0.116441,2.2814,0.922754
120,120,1,0,0,0,-0.148973,0.0726772,0.109509,0.0841243,0.017813,0.015551,-0.0526453,-0.0833037,-0.0761445,0.0913484,-0.162152,0.0352612,0.19528,0.0162877,-0.0361467,0.044059,-0.0226105,0.000778649,0.050048,0.0422404,2.09184,0.975
121,121,1,0,0,0,0.141418,-0.0379773,0.0374412,-0.211916,0.0953656,-0.156332,0.019282,-0.0628585,0.0741685,-0.00222514,0.118135,-0.0409815,-0.107035,0.102242,-0.0454148,-0.067701,-0.0699489,0.000572825,-0.125635,-0.00476748,2.02564,0.820598
122,122,1,1,0,0,-0.0488436,0.0355723,-0.161334,0.0761917,0.0155561,-0.0499578,-0.0415714,-0.031608,0.100116,-0.00933626,-0.00319924,0.135747,0.0964761,0.0298806,-0.0664937,0.00664777,-0.0156638,0.110383,-0.10619,0.0457073,2.05478,0.975
123,123,1,0,0,0,0.0449614,0.0997543,-0.24154,-0.0657537,0.0778949,-0.0868249,-0.114817,-0.00343222,0.044612,0.0103954,-0.209292,0.0299903,-0.161167,0.0373308,-0.0234668,-0.0860108,-0.14491,-0.081234,-0.17206,0.00917785,2.20564,0.731578
124,124,1,0,0,0,0.0406923,0.0648439,0.00458567,-0.0348199,0.0933082,0.0842307,-0.0516525,-0.101817,-0.0798707,-0.0155468,0.0143099,0.0465515,0.122964,0.00299871,0.106998,-0.128145,0.175926,0.0531684,0.0565414,-0.115811,2.23122,0.940364
125,125,1,0,0,0,-0.0864108,0.0111692,0.0326946,-0.0947769,0.0320808,0.186093,0.275004,0.00248787,0.0376396,-0.230817,-0.133676,0.117414,-0.0305818,-0.0935388,-0.00445891,-0.090043,-0.13163,0.0854696,-0.150453,0.060186,2.12504,0.975
126,126,1,1,0,0,-0.128125,-0.0977162,0.0254706,-0.00210567,0.129547,-0.0293067,0.145908,-0.125678,-0.0529111,0.0337475,-0.0664259,-0.0911634,0.16517,-0.163071,0.112646,-0.102317,0.232147,0.0791005,-0.0278027,0.012756,2.05789,0.920515
127,127,1,1,0,0,0.0116115,0.25939,-0.220514,-0.0182039,0.109681,0.015942,0.104804,-0.0752586,-0.0898167,-0.128887,0.124042,-0.0954975,-0.116456,0.0807764,0.220751,-0.135701,0.155369,0.00143441,0.0078806,-0.0581961,2.17779,0.903739
128,128,1,1,0,0,0.0119918,0.0931007,0.133403,0.0187159,0.0408753,-0.0243662,-0.185306,0.1733,-0.146179,0.00494889,-0.261716,-0.0477094,0.0922494,0.0241989,0.112685,-0.00699708,0.065287,0.00227887,-0.0914886,0.07245,2.1089,0.934227
129,129,1,0,0,0,-0.117699,-0.102705,0.0398096,-0.128451,-0.216697,0.115543,0.0243923,0.00738457,0.158399,0.0940659,-0.147931,-0.16658,0.0150607,0.157759,0.0210188,0.143007,-0.107907,-0.161029,0.0580098,0.100255,2.32321,0.805687
130,130,1,0,0,0,-0.161606,-0.206149,0.107867,-0.114916,0.0661491,-0.0026786,-0.0377803,-0.0150834,0.0756859,0.197988,-0.0246675,-0.0274456,-0.118442,0.0642149,-0.057206,-0.0368312,-0.0981913,-0.151411,-0.196626,-0.11434,2.2361,0.827262
131,131,1,0,0,0,0.0134426,0.0659604,-0.0466564,-0.181022,-0.062541,0.178472,-0.0568644,-0.0694148,-0.10971,-0.207528,0.0989242,0.030271,-0.0329608,0.058736,0.00313724,0.108828,-0.0515621,0.0579098,0.0955643,0.147487,2.02635,0.954478
132,132,1,0,0,0,0.118886,-0.0818909,0.112196,0.0207309,-0.157747,-0.0332217,-0.00371402,-0.0667262,-0.165534,0.0138386,0.00048239,-0.0253471,-0.0377317,0.0574056,-0.0259944,-0.206222,0.197459,0.257746,0.0621858,-0.0548864,2.00951,0.975
133,133,1,1,0,0,0.0373699,0.0302923,0.0432003,0.0395658,0.0999454,-0.00748491,0.0142485,-0.0603748,0.0387465,-0.0865966,0.142184,0.110837,-0.0996593,0.100118,-0.0114301,0.0812805,0.0824995,-0.0104152,0.0329774,0.00478725,2.24621,0.956156
134,134,1,0,0,0,-0.204104,0.133939,-0.00538664,0.0154893,-0.119066,0.0866354,0.0509465,-0.0199804,0.0235979,-0.011365,-0.0254417,0.119366,-0.0739044,0.0517819,0.168702,0.0032444,-0.0832483,0.179943,0.00243274,0.0738968,2.03069,0.858086
135,135,1,0,0,0,0.011052,0.132915,0.0302681,0.00211062,0.101221,-0.165738,-0.0127337,-0.0606873,-0.13006,0.0794491,-0.0534511,-0.030725,-0.137245,0.0396071,0.0622228,-0.133715,-0.0173971,-0.0335349,0.110633,-0.0483887,2.07899,0.813763
136,136,1,0,0,0,0.0853936,-0.00530052,-0.14183,-0.216149,0.00317041,0.105694,-0.13658,0.0173975,0.175052,0.056782,-0.0337382,-0.0145237,0.150135,0.0916745,0.0170147,-0.0670994,-0.0981366,-0.100269,-0.115156,-0.138193,2.03208,0.860489
137,137,1,1,0,0,-0.17908,0.00767902,0.185214,0.0308344,-0.130562,-0.0216304,0.0221524,0.143012,0.044119,-0.222376,-0.236792,-0.0843533,-0.128387,0.252338,0.0913539,0.0745466,0.0257329,-0.10898,-0.00749547,-0.131744,2.09588,0.912715
138,138,1,1,0,0,-0.0231822,-0.135882,-0.137099,0.0343645,0.0447225,-0.0882723,-0.0686716,0.00317939,-0.052649,0.00281481,0.14102,-0.107328,-0.088626,0.00214824,-0.110088,0.049204,-0.0256965,-0.0237077,-0.0600906,0.251356,2.18997,0.975
139,139,1,1,0,0,0.0103136,0.092663,-0.202253,0.0411597,0.0770707,0.0783308,-0.089003,-0.0374534,-0.0500191,0.117838,-0.0896343,0.0834976,-0.1286,-0.132685,0.0605862,0.0369799,0.0955123,-0.030011,-0.134631,0.0175235,2.09394,0.975
140,140,1,0,0,0,-0.0341479,0.0467336,0.0932963,-0.0527039,0.189779,0.0169202,-0.0630227,-0.0391074,0.0159246,0.0794092,0.164061,0.176596,-0.25732,0.0162906,0.0647628,0.0504742,-0.161416,-0.0497764,-0.289202,-0.203947,2.20367,0.724791
141,141,1,1,0,0,0.0522924,0.0987249,0.0506774,-0.02657,0.128271,0.0658638,-0.125006,0.115348,0.126037,-0.00767733,-0.17554,-0.157341,0.0883638,0.0350997,0.0345195,-0.11813,0.233677,-0.0289329,-0.054936,0.0198658,2.06425,0.893102
142,142,1,1,0,0,0.0848397,0.097724,-0.0948248,0.0181631,0.00159881,-0.112756,0.0443391,-0.076691,0.156177,-0.135944,-0.0526564,-0.171684,-0.000611645,-0.0729795,-0.126447,-0.15024,-0.00632923,-0.0325374,0.0626989,0.124615,2.15844,0.93863
143,143,1,1,0,0,0.0267753,0.0185991,0.0869909,0.0300964,-0.105618,-0.0229019,-0.0871586,0.146866,0.0728928,0.00766903,0.0650916,-0.0625318,-0.0400583,-0.016287,0.0114459,0.149744,0.0764393,0.0372876,-0.0253618,0.0113755,2.00725,0.832414
144,144,1,1,0,0,0.0481409,-0.123305,-0.0109945,0.0331044,0.030965,-0.131538,-0.086114,-0.00959426,-0.0134766,0.0393641,0.212126,-0.0336771,-0.0411302,-0.0475622,-0.0146659,-0.0385406,0.0938571,-0.0956175,-0.0481055,0.16744,2.0265,0.94067
145,145,1,1,0,0,0.00055805,0.00888482,-0.0409237,0.134069,-0.0719767,0.255514,-0.191192,0.0258949,0.0110222,0.0485365,0.0264791,0.00303903,0.0478401,-0.156072,-0.0135806,-0.0992559,0.0233795,-0.0295595,-0.0337617,-0.0454019,2.03084,0.975
146,146,1,1,0,0,-0.121425,-0.0168857,-0.109933,-0.0804403,0.0708508,-0.0934934,0.109581,0.0126355,0.111871,-0.0486318,-0.03014,0.0664799,-0.105207,-0.0297739,-0.142999,0.00913689,-0.137781,-0.0764321,0.0303081,0.0359257,2.24974,0.975
147,147,1,0,0,0,0.0868787,-0.12062,0.0451704,0.0110732,-0.119141,0.00587034,0.117365,-0.066708,-0.0186203,-0.00708938,-0.0294824,-0.0030769,0.121446,0.158202,0.00882423,0.01809,0.0280287,0.0777946,-0.0143287,0.0158614,2.07964,0.924842
148,148,1,0,0,0,-0.0200776,-0.188476,0.099145,-0.0746882,-0.107167,-0.0243268,0.0442202,0.0410168,-0.245672,-0.0145377,-0.0568819,0.0157339,-0.0919937,-0.144193,0.0813011,0.115985,0.0897428,0.0716929,-0.069275,0.0701282,2.24365,0.961282
149,149,1,1,0,0,0.0232259,0.143023,0.0875016,-0.0187578,-0.00585157,0.0599841,-0.0393289,-0.0750187,-0.208315,-0.0213186,-0.0382036,0.200292,-0.114195,0.024359,0.0251036,-0.0194394,-0.0291509,-0.00550419,-0.088431,0.154719,2.16325,0.872928
150,150,1,0,0,0,0.193017,0.0855123,0.0653948,-0.0910151,0.0696962,-0.120059,-0.0557485,-0.0345484,-0.00313078,-0.00486531,-0.15304,0.0969146,-0.07673,-0.200049,0.031642,-0.135488,0.0205081,-0.0382051,0.141631,-0.136047,2.01067,0.832788
151,151,1,1,0,0,0.171398,0.0651762,-0.0398945,0.282467,-0.0429315,0.1403,-0.119872,-0.0613339,0.104587,0.0922151,0.0470081,-0.018864,0.0390324,-0.0538672,0.243326,-0.0692791,0.0963225,-0.0870143,-0.0672926,-0.0709855,2.34643,0.975
152,152,1,0,0,0,0.0508504,0.173642,0.00723178,-0.0890917,-0.0475395,0.0708682,-0.160233,-0.0685849,0.0445805,0.197327,-0.0667321,-0.0946018,0.158981,-0.0186008,-0.0401628,0.00383349,0.0569322,0.0782292,-0.203426,-0.0689271,2.01699,0.975
153,153,1,1,0,0,-0.171113,0.0420071,0.357392,0.117094,0.0330785,0.123855,-0.0256148,-0.00983625,0.00482798,-0.169746,-0.000664125,-0.151526,0.0880871,0.0914187,0.0824321,0.0310297,-0.0138873,-0.154109,-0.0982709,0.047743,2.2441,0.876337
154,154,1,0,0,0,-0.0749801,-0.0271033,0.064258,-0.061118,0.0612744,0.027563,-0.0342001,0.0939548,-0.0968825,-0.210032,-0.00056615,0.00345489,0.105083,0.020288,0.154559,-0.118899,-0.0457142,0.0500035,0.0550552,0.073993,2.12257,0.902507
155,155,1,0,0,0,0.204943,-0.0261196,0.137227,0.0253126,-0.106864,-0.11393,-0.0494608,-0.0843014,0.0180485,-0.173942,-0.0489916,0.0401374,0.0642916,0.0618857,-0.0777867,-0.131989,-0.00267244,-0.141226,-0.077196,-0.14603,2.13702,0.636768
156,156,1,1,0,0,0.0133727,0.0595947,-0.0823668,0.0847358,-0.00627199,-0.145856,0.0427742,-0.116146,-0.0709565,0.103322,-0.0254946,0.0302112,-0.0651554,-0.0345368,0.0829981,-0.12661,0.142684,-0.0292193,0.127276,-0.0365375,2.02854,0.946831
157,157,1,0,0,0,-0.0230108,0.00645201,0.0245605,0.0929962,-0.187854,-0.111612,0.0857585,-0.0650957,-0.029157,-0.0845344,0.0229347,-0.0847992,-0.0773619,0.0347942,-0.00759422,-0.155521,-0.0543344,0.073289,-0.0372899,-0.0120473,2.09944,0.822611
158,158,1,1,0,0,0.0541538,-0.0794471,0.115205,0.0584678,0.195424,-0.133917,-0.0297622,0.0517301,-0.0157788,-0.206762,0.0688463,-0.15452,0.195292,-0.127649,-0.00184976,0.0432276,-0.208212,0.29145,-0.106899,0.0810654,2.16196,0.889649
159,159,1,0,0,0,0.0407493,-0.0056429,0.052476,0.0454915,-0.0664094,0.184987,-0.0943199,-0.0199013,-0.104966,0.0823617,-0.0264739,0.0415705,0.139994,-0.0756845,-0.0553541,0.0257349,0.144656,0.217742,0.0916638,-0.0254462,2.04536,0.777823
160,160,1,1,0,0,-0.0303545,0.150128,0.0267181,0.0454741,-0.135591,0.0789047,0.0535846,0.0789485,-0.0663659,-0.164561,0.0750989,-0.0399786,0.144629,0.0592312,0.0428403,0.0556705,-0.0507691,-0.0990888,-0.136244,0.210251,2.1691,0.975
161,161,1,1,0,0,0.0270483,0.159107,0.104543,-0.0973353,-0.00914613,-0.164116,-0.0660925,-0.0640281,0.0663556,-0.036517,-0.00672782,-0.0268529,-0.00796898,-0.102491,-0.0630735,-0.0229679,0.0432635,0.0490297,0.0852148,0.0650426,2.01145,0.975
162,162,1,0,0,0,0.0243531,0.0190704,-0.000537846,-0.0793136,0.108848,0.110368,-0.0972317,-0.092076,0.164565,0.0444265,-0.0877973,0.161456,-0.21422,-0.154264,0.0266696,-0.174183,0.0929814,0.127503,0.219092,0.0345623,2.09787,0.806538
163,163,1,1,0,0,-0.209844,0.110178,0.0319228,0.125498,0.0211875,-0.0402067,-0.0435403,0.00575932,-0.0863231,-0.0101697,-0.0110421,-0.00450852,0.00352568,-0.090244,0.152669,-0.0667873,0.0659287,0.0624368,-0.0116344,-0.00125601,2.06467,0.939041
164,164,1,1,0,0,-0.220697,-0.0263973,-0.0155632,0.090412,0.0632122,-0.142729,0.0498373,0.0655133,-0.040966,0.126156,0.112524,0.148307,-0.0909168,-0.144524,0.165489,-0.0737338,-0.0229506,-0.0100565,0.166284,-0.0237094,2.04092,0.954257
165,165,1,1,0,0,-0.0835306,-0.095688,0.12232,0.0278553,-0.0279546,0.0564698,-0.0370286,0.0163989,-0.0125613,-0.0121683,0.253818,0.0381969,-0.124759,0.00082688,0.0204918,-0.00727952,0.0441351,-0.0697336,-0.12914,0.194926,2.06579,0.975
166,166,1,1,0,0,-0.104898,-0.10892,-0.0776908,-0.0142521,-0.123367,-0.0452353,0.0189621,-0.12327,0.0215309,0.129657,0.121322,-0.0196267,0.12145,0.0553504,-0.00356896,-0.069108,0.0661959,0.159654,-0.0896356,-0.207822,2.0771,0.932827
167,167,1,1,0,0,0.158778,-0.0235715,0.0483925,0.0858867,0.0170063,-0.0284714,0.0752848,0.093588,-0.0851906,0.291575,0.00385253,-0.0368658,-0.141415,0.205652,-0.0369691,-0.095903,0.0324551,-0.0369904,-0.00110114,-0.0410399,2.14037,0.902936
168,168,1,0,0,0,0.103815,0.0539033,-0.0707232,-0.017659,-0.0450836,-0.0185905,0.0284207,0.0647597,-0.0246526,0.11507,0.0956013,-0.0754503,-0.0185625,0.0478006,-0.0507833,-0.109828,-0.0143918,-0.0473889,0.135577,0.135479,2.01143,0.876142
169,169,1,0,0,0,-0.0648785,0.0896899,0.239324,0.110378,-0.0614023,0.0167896,0.14066,0.193778,0.139839,-0.046243,-0.0679744,-0.0555555,0.0199989,0.129693,-0.258539,0.102181,0.16792,0.233694,0.0352966,0.170546,2.04037,0.561451
170,170,1,1,0,0,0.0663713,0.0844928,0.00923789,0.0553402,0.01287,-0.0219889,0.0575831,0.0674621,0.0139411,-0.0551485,0.07763,0.0417189,-0.0972789,0.0495145,-0.238988,0.0483849,0.0983079,0.0835529,0.0445266,0.136554,2.03045,0.789317
171,171,1,1,0,0,0.205239,-0.0523919,0.119729,0.0387099,0.0646736,0.125813,-0.0468606,-0.0254862,-0.177484,-0.00983503,-0.00581716,-0.0785083,0.0258725,-0.165442,0.182023,-0.0745859,0.147178,-0.142873,0.0411006,-0.0176057,2.16704,0.91364
172,172,1,0,0,0,0.121967,0.0533009,-0.0894055,0.0419708,0.169029,0.00588992,-0.0757717,0.0671623,0.128473,0.0143864,-0.011037,-0.0312524,0.139325,0.0299202,0.0302696,-0.0488826,0.221769,-0.0771799,0.0939671,0.0340427,2.22704,0.833661
173,173,1,1,0,0,0.0602858,0.193926,0.0146123,-0.0606958,-0.0604021,-0.0361062,-0.0166084,0.0183601,0.202299,-0.202532,-0.124308,-0.200273,0.0491934,-0.0342033,-0.0465443,0.0744401,0.0470135,0.0295023,0.189554,-0.207953,2.1042,0.952196
174,174,1,1,0,0,-0.0079116,0.0510861,-0.0236195,-0.0123354,-0.00894237,0.178772,-0.105814,0.0324277,-0.0536345,0.048496,-0.10412,-0.0118141,0.0299157,-0.0550957,0.0125235,0.0863716,-0.117985,0.0366317,0.0106923,0.0599439,2.06516,0.915806
175,175,1,0,0,0,0.0865446,-0.0453867,0.118295,0.218883,-0.0705163,-0.02337,0.0353833,-0.124312,0.0896982,0.0148323,-0.0339976,-0.0433823,-0.00489291,-0.0899144,0.016908,-0.00507829,0.114359,0.00722482,-0.0593289,-0.014556,2.07627,0.975
176,176,1,0,0,0,-0.121746,-0.200997,-0.108163,0.0956247,-0.0332615,-0.0994294,-0.186614,0.0156766,0.0291666,0.104106,-0.0278918,-0.0403702,-0.0661886,0.149849,0.0120294,0.0399904,-0.0356632,-0.0828259,-0.025425,-0.0034963,2.17056,0.884921
177,177,1,0,0,0,-0.0791975,0.0367091,-0.111214,0.0147386,0.0313706,0.146166,-0.0494713,0.051567,0.0738552,-0.116236,-0.0225341,0.0681154,0.0911125,-0.00826842,0.117617,0.0934279,-0.0784138,-0.0579374,0.066933,0.154147,2.06922,0.867605
178,178,1,1,0,0,-0.0862441,0.0786291,-0.0269434,-0.000405123,0.06913,0.119364,-0.0650232,-0.0454635,0.0609271,-0.123033,-0.0572064,0.0846006,-0.0965135,0.104125,-0.19735,-0.0646404,-0.0934487,-0.0588446,0.0709687,-0.00297783,2.06409,0.903856
179,179,1,0,0,0,-0.0867458,0.0810185,-0.136871,-0.124711,-0.0566298,0.0594937,0.0206601,0.0846417,0.00999443,0.0512172,0.0370203,0.0630379,-0.0273217,-0.120025,0.0980525,-0.154029,-0.207364,-0.182059,0.0724827,-0.0672741,2.13659,0.855458
180,180,1,1,0,0,-0.0214796,0.12191,0.0718458,0.06785,0.00523216,0.147172,-0.336437,0.033535,-0.0284133,-0.41464,-0.18132,-0.010553,-0.0335425,-0.0271382,0.0128695,0.00742962,0.115977,0.14271,-0.0819398,0.0358008,2.00284,0.827453
181,181,1,1,0,0,0.106201,0.102618,-0.18827,-0.0710455,-0.0215592,-0.140144,0.102539,0.080154,0.0329274,0.0905029,-0.00705533,0.0743631,-0.155791,-0.0512459,0.0369524,-0.0483086,-0.208316,-0.116253,0.0381151,-0.121677,2.08742,0.864823
182,182,1,1,0,0,-0.033425,-0.0679404,0.160231,0.0946565,-0.078627,0.00453027,-0.0771051,0.155589,-0.0265601,-0.0613952,0.0660687,-0.0538646,0.18772,0.0660711,0.174469,0.0431618,-0.0553403,0.286474,-0.150307,-0.00510313,2.25768,0.94462
183,183,1,1,0,0,0.0329598,0.158287,0.00135045,-0.120028,0.0750203,0.0574437,0.162784,0.0895035,-0.185862,0.0173158,0.125225,-0.00923025,-0.0425031,0.0815027,-0.0483758,-0.0140839,-0.106656,-0.0661665,-0.0638343,0.00779257,2.1271,0.950392
184,184,1,1,0,0,-0.0623237,0.307143,-0.112147,-0.0164049,0.0173551,0.00310474,-0.110908,-0.0358514,-0.022187,0.00656387,-0.0541701,0.0788757,0.0714495,-0.084257,-0.0320803,0.0350679,-0.145281,-0.0990161,-0.0287544,0.0592578,2.05672,0.844507
185,185,1,0,0,0,0.00774228,0.132403,-0.0558674,0.128415,0.153613,-0.023984,-0.00119499,-0.0371421,0.0204375,-0.0442553,-0.0960537,0.0606985,0.129679,0.0449933,0.055013,-0.0779362,0.0423306,0.114506,0.0252858,0.116157,2.28032,0.9351
186,186,1,0,0,0,-0.00183041,0.0931809,-0.0693209,0.149569,-0.0652046,-0.00675662,0.0370371,-0.115829,-0.0427329,-0.049006,0.0519986,-0.0250164,-0.116785,0.22266,-0.123603,-0.1047,-0.20724,-0.134777,0.0652825,-0.0239317,2.05782,0.747271
187,187,1,1,0,0,-0.215136,0.00841741,0.0821556,-0.0366921,0.0914833,-0.229431,0.151036,0.0529424,0.120259,-0.104879,-0.00930523,-0.166867,0.0607713,0.0761651,-0.081122,0.123632,-0.0281499,-0.00177927,-0.138833,-0.109267,2.09506,0.921056
188,188,1,1,0,0,0.162577,-0.11654,-0.168984,0.0853863,-0.0594486,-0.156947,0.160051,-0.0278301,0.0136627,0.096869,0.0668371,-0.0259512,0.11742,0.0702482,0.0402681,0.0067549,0.241322,-0.11659,-0.0350497,0.125003,2.08591,0.857595
189,189,1,0,0,0,0.0623253,0.0639485,0.0438837,0.012924,0.0362167,-0.298542,0.0202173,0.0383321,0.2037,0.0837429,-0.115303,-0.103931,0.0541298,0.0754466,-0.07011,0.0759945,0.198103,0.0200125,-0.0141288,-0.138119,2.02977,0.909685
190,190,1,0,0,0,-0.00541919,-0.159383,0.023849,0.0297354,-0.0774754,-0.07668,0.12779,-0.0654252,0.0402756,-0.0274794,-0.0342913,0.0975949,0.013066,0.157863,0.0128887,0.0511808,0.19724,0.0685851,0.00725179,-0.103596,2.02921,0.896218
